SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-2RDATATEL-FORTINET,BR South,2026-02-27,Storage,Standard SSD Managed Disks,28339581-90e9-4bde-93d2-a61b4f2a0b5e,E10 LRS Disk,BR South,0.035712,17.92,0.63995904,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-1_OsDisk_1_a2ef670fa75244b3a43b2fdd1186fc1b,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East,2026-02-27,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-test-ac1-ip,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-innovation-center-cases-website-hml,US East,2026-02-27,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.032256,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.web/sites/innovationbr,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.web/serverfarms/asp-innovation-center""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-27,Event Hubs,,d0a685ee-f093-4c5c-ba76-3ec342a75de7,Standard Ingress Events,,0.00001,0.028,0.00000028,Microsoft.EventHub,Microsoft.EventHub/namespaces,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms,"{""ms-tdsynnex-br"":""labsplunk""}",MS-AZR-0003P,,,,Event Hubs,Event Hubs,USD,100000000
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,US East,2026-02-26,Virtual Machines,BS Series,ac404994-aeeb-4edb-a83d-7cd24425f58a,B2ms,US East,20,0.0832,1.664,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-test-ac1,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1}",,Windows Client BYOL,Virtual Machines,BS Series VM,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,BR South,2026-02-26,Virtual Machines,BS Series,cc44d8d6-484a-41f0-87cd-7e1496651906,B2ms,BR South,23,0.134,3.082,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1.0}",,Windows Client BYOL,Virtual Machines,BS Series VM,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-2RDATATEL-FORTINET,BR South,2026-02-26,Storage,Standard SSD Managed Disks,28339581-90e9-4bde-93d2-a61b4f2a0b5e,E10 LRS Disk,BR South,0.035712,17.92,0.63995904,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-2_OsDisk_1_fdf8a0267eae4db0bb923697a262d4da,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-26,Event Hubs,,62d94a65-9300-48a6-8c15-0e70fc41eb44,Standard Throughput Unit,,24,0.03,0.72,Microsoft.EventHub,Microsoft.EventHub/namespaces,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms,"{""ms-tdsynnex-br"":""labsplunk""}",MS-AZR-0003P,,,,Event Hubs,Event Hubs,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,US East,2026-02-26,Storage,Standard SSD Managed Disks,a97f31a2-0fb1-4d64-bb43-a2399dd31f0b,E10 LRS Disk,US East,0.035712,9.600000000000001,0.3428352,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,,US East,2026-02-26,GitHub,Copilot,52b57f57-fb19-502a-8559-75de79d57df2,Business User,,0.035714285,19,0.678571415,customer-62755317,GitHub/EnterpriseAccount,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317,,MS-AZR-0003P,,,,GitHub,GitHub Copilot,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,GIGAMON-TDSYNNEX-BR,BR South,2026-02-26,Storage,Standard HDD Managed Disks,bd5a77f6-93be-4dde-8822-be7f8f4df8d8,S4 LRS Disk,BR South,0.035712,3.686400000000001,0.1316487168,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/GIGAMON-TDSYNNEX-BR/providers/Microsoft.Compute/disks/linuxtest_disk1_ac5b130197fb45ff80bb441b250b3f27,,MS-AZR-0003P,,,,Storage,Std HDD,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,,Unknown,2026-02-26,Event Grid,,d207c4bb-d8a3-4f48-bc91-4b324a1399c2,Standard Operations,,0.00074,0,0,default,Microsoft.EventGrid/extensionTopics,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/Microsoft.EventGrid/extensionTopics/default,,MS-AZR-0003P,,,,Event Grid,Event Grid,USD,10000000
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-26,Container Instances,,790f2be5-f19c-4820-9151-e063d2300f0c,Standard vCPU Duration,BR South,24.000083547416686,0.081,1.944006767340752,Microsoft.ContainerInstance,Microsoft.ContainerInstance/containerGroups,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop,,MS-AZR-0003P,,,,Container Instances,Container Instances,USD,1000 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-26,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.032256,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculatorv2,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,US East,2026-02-26,Storage,Standard SSD Managed Disks,ce957933-8287-4f8b-83ee-53a5cbe056d9,E4 LRS Disk Operations,,32.1979,0.002,0.0643958,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,100000000
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Intercontinental,2026-02-26,Bandwidth,Inter-Region,beb1457b-1ab8-4e38-8021-bf7e39b1014b,Inter Continent Data Transfer Out - NAM or EU To Any,Intercontinental,0.000347051769495,0,0,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""45cc3b79-e73f-4733-9c97-a7599288415a"",  ""NodeId"": ""0f4d1d87-e98c-419c-99e7-725dc2044d76""}",,,Bandwidth,Bd Inter-Rgn,USD,1 TB
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East,2026-02-26,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-test-ac1-ip,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-25,Service Bus,,2a9992f8-e914-490b-a7a6-6d21ba55acda,Standard Messaging Operations,,0.000011,0,0,Microsoft.EventHub,Microsoft.EventHub/namespaces,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms,"{""ms-tdsynnex-br"":""labsplunk""}",MS-AZR-0003P,,,,Service Bus,Service Bus,USD,10000000
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,US East,2026-02-25,Virtual Machines,BS Series,ac404994-aeeb-4edb-a83d-7cd24425f58a,B2ms,US East,24,0.0832,1.9968,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-test-ac1,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1}",,Windows Client BYOL,Virtual Machines,BS Series VM,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Unknown,2026-02-25,Azure DNS,,8f967c58-b144-4bd7-8882-8bf02767c839,Public Zone,,0.032258064516129,0.499999999999997,0.016129032258064,Microsoft.Network,Microsoft.Network/dnsZones,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Network/dnsZones/engtdsynnex.cloud,,MS-AZR-0003P,"{  ""bucketId"": ""5"",  ""zoneId"": ""2287033""}",,,Azure DNS,Azure DNS,USD,2
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Intercontinental,2026-02-25,Bandwidth,Inter-Region,43034668-a244-4031-bb4d-be5bcce22c5f,Inter Continent Data Transfer Out - LATAM To Any,Intercontinental,0.011921937577426,0,0,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PlatformType"": ""Oro"",  ""NodeId"": ""3113a4ba-4d86-48d5-964a-54875a3d04b4"",  ""NodeIp"": ""10.37.224.7"",  ""ContainerId"": ""ce06738f-1520-458d-9289-0dbe4d3d7f77"",  ""VmName"": ""vm-tests-microsoft""}",,,Bandwidth,Bd Inter-Rgn,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,IN South,2026-02-25,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,20.8725,0.005,0.1043625,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-india-testac-ip,"{""ms-tdsynnex-br"":""demoentraid""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-24,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.032256,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/app-cloudpartnerhub-frontend,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-24,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.032256,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculatorv2,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-24,Event Hubs,,62d94a65-9300-48a6-8c15-0e70fc41eb44,Standard Throughput Unit,,24,0.03,0.72,Microsoft.EventHub,Microsoft.EventHub/namespaces,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms,"{""ms-tdsynnex-br"":""labsplunk""}",MS-AZR-0003P,,,,Event Hubs,Event Hubs,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-24,Storage,Tiered Block Blob,88701301-f665-4721-9e16-cb68e0c64448,LRS List and Create Container Operations,BR South,0.0024,0.07,0.000168,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms,"{""Blobsplunk"":""blob""}",MS-AZR-0003P,,,,Storage,Blob Storage,USD,1000000
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East,2026-02-24,Bandwidth,Inter-Region,dbefcfc1-e3f6-409b-be6d-9cd7b00724a5,Intra Continent Data Transfer Out,North America,0.000138411298394,0.020000000000002,0.000002768225968,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""45cc3b79-e73f-4733-9c97-a7599288415a"",  ""NodeId"": ""0f4d1d87-e98c-419c-99e7-725dc2044d76""}",,,Bandwidth,Bd Inter-Rgn,USD,1 TB
1c74e770-13fc-4d26-ad3e-6e422377975b,,Unknown,2026-02-24,Event Grid,,d207c4bb-d8a3-4f48-bc91-4b324a1399c2,Standard Operations,,0.00893,0,0,default,Microsoft.EventGrid/extensionTopics,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/Microsoft.EventGrid/extensionTopics/default,,MS-AZR-0003P,,,,Event Grid,Event Grid,USD,10000000
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-datacentrics-poc-brs,US East,2026-02-24,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/vm-host-sql-ip,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-2rdatatel-fortinet,BR South,2026-02-24,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-2rdatatel-fortinet/providers/microsoft.network/publicipaddresses/ip-2rdatatel-ad-2,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Intercontinental,2026-02-24,Bandwidth,Inter-Region,43034668-a244-4031-bb4d-be5bcce22c5f,Inter Continent Data Transfer Out - LATAM To Any,Intercontinental,0.006608105264604,0,0,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PlatformType"": ""Oro"",  ""NodeId"": ""3113a4ba-4d86-48d5-964a-54875a3d04b4"",  ""NodeIp"": ""10.37.224.7"",  ""ContainerId"": ""ce06738f-1520-458d-9289-0dbe4d3d7f77"",  ""VmName"": ""vm-tests-microsoft""}",,,Bandwidth,Bd Inter-Rgn,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-datacentrics-poc-brs,US East,2026-02-24,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/js-client-pip,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,US East,2026-02-23,Storage,Standard SSD Managed Disks,a97f31a2-0fb1-4d64-bb43-a2399dd31f0b,E10 LRS Disk,US East,0.035712,9.600000000000001,0.3428352,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-23,Event Hubs,,62d94a65-9300-48a6-8c15-0e70fc41eb44,Standard Throughput Unit,,24,0.03,0.72,Microsoft.EventHub,Microsoft.EventHub/namespaces,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms,"{""ms-tdsynnex-br"":""labsplunk""}",MS-AZR-0003P,,,,Event Hubs,Event Hubs,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Intercontinental,2026-02-23,Bandwidth,Inter-Region,43034668-a244-4031-bb4d-be5bcce22c5f,Inter Continent Data Transfer Out - LATAM To Any,Intercontinental,0.001459021121264,0,0,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PlatformType"": ""Oro"",  ""NodeId"": ""3113a4ba-4d86-48d5-964a-54875a3d04b4"",  ""NodeIp"": ""10.37.224.7"",  ""ContainerId"": ""ce06738f-1520-458d-9289-0dbe4d3d7f77"",  ""VmName"": ""vm-tests-microsoft""}",,,Bandwidth,Bd Inter-Rgn,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-23,Bandwidth,Routing Preference: Internet,b44f6c24-1e63-4310-84fd-1e7819190e80,Standard Data Transfer Out,BR South,0.000024,0,0,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms,"{""Blobsplunk"":""blob""}",MS-AZR-0003P,,,,Bandwidth,Bandwidth - Routing Preference: Internet,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-innovation-center-cases-website-hml,Unknown,2026-02-23,Azure DNS,,0b608a26-f611-4232-8192-ce81b6b57194,Private Zone,,0.032258064516129,0.499999999999998,0.016129032258064,Microsoft.Network,Microsoft.Network/privateDnsZones,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Network/privateDnsZones/privatelink.azurewebsites.net,,MS-AZR-0003P,"{  ""bucketId"": ""70d6a51722b446c5a9aabd243756da23"",  ""zoneId"": ""0""}",,,Azure DNS,Azure DNS,USD,2
1c74e770-13fc-4d26-ad3e-6e422377975b,,US East,2026-02-22,GitHub,Copilot,52b57f57-fb19-502a-8559-75de79d57df2,Business User,,0.035714285,19,0.678571415,customer-62755317,GitHub/EnterpriseAccount,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317,,MS-AZR-0003P,,,,GitHub,GitHub Copilot,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-22,Event Hubs,,d0a685ee-f093-4c5c-ba76-3ec342a75de7,Standard Ingress Events,,0.000004,0.028,0.000000112,Microsoft.EventHub,Microsoft.EventHub/namespaces,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms,"{""ms-tdsynnex-br"":""labsplunk""}",MS-AZR-0003P,,,,Event Hubs,Event Hubs,USD,100000000
1c74e770-13fc-4d26-ad3e-6e422377975b,service-tdsynnex-br,BR South,2026-02-22,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/publicipaddresses/vng-public-ip02,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,service-tdsynnex-br,BR South,2026-02-22,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/publicipaddresses/vng-public-ip01,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-datacentrics-poc-brs,US East,2026-02-22,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/js-client-pip,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
